,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct,Confirmed_change_7day
1208,Kyrgyzstan,45335.0,1063.0,41484.0,2788.0,2020-09-20,173,0.0,0.0,64.85714285714286
1209,Tajikistan,9346.0,73.0,8108.0,1165.0,2020-09-20,140,43.0,0.004622164893045344,42.42857142857143
1210,Uzbekistan,51640.0,433.0,47932.0,3275.0,2020-09-20,176,648.0,0.012707875745215036,621.8571428571429
1211,Armenia,47552.0,936.0,42637.0,3979.0,2020-09-21,186,121.0,0.002551074191984082,226.14285714285714
1212,Azerbaijan,39280.0,576.0,36836.0,1868.0,2020-09-21,179,92.0,0.0023476574461569477,125.28571428571429
1213,Georgia,3695.0,20.0,1534.0,2141.0,2020-09-21,175,193.0,0.05511136493432334,186.14285714285714
1214,Kazakhstan,107374.0,1671.0,102064.0,3639.0,2020-09-21,179,67.0,0.0006243767880940165,64.85714285714286
1215,Kyrgyzstan,45471.0,1063.0,41682.0,2726.0,2020-09-21,174,136.0,0.0029998897099370314,77.57142857142857
1216,Tajikistan,9388.0,73.0,8152.0,1163.0,2020-09-21,141,42.0,0.004493901134175138,42.857142857142854
1217,Uzbekistan,52070.0,437.0,48369.0,3264.0,2020-09-21,177,430.0,0.008326878388845937,604.8571428571429
1218,Armenia,47667.0,938.0,42676.0,4053.0,2020-09-22,187,115.0,0.0024184051144011676,221.14285714285714
1219,Azerbaijan,39378.0,578.0,36949.0,1851.0,2020-09-22,180,98.0,0.0024949083503054137,123.0
1220,Georgia,3913.0,23.0,1574.0,2316.0,2020-09-22,176,218.0,0.05899864682002698,193.0
1221,Kazakhstan,107450.0,1699.0,102064.0,3687.0,2020-09-22,180,76.0,0.0007078063590812977,66.57142857142857
1222,Kyrgyzstan,45542.0,1063.0,41796.0,2683.0,2020-09-22,175,71.0,0.0015614347606167644,77.57142857142857
1223,Tajikistan,9432.0,73.0,8199.0,1160.0,2020-09-22,142,44.0,0.0046868342564976295,43.285714285714285
1224,Uzbekistan,52685.0,442.0,49067.0,3176.0,2020-09-22,178,615.0,0.011811023622047223,608.0
1225,Armenia,47877.0,942.0,43026.0,3909.0,2020-09-23,188,210.0,0.004405563597457363,214.42857142857142
1226,Azerbaijan,39524.0,580.0,37122.0,1822.0,2020-09-23,181,146.0,0.003707654020011164,123.71428571428571
1227,Georgia,4140.0,25.0,1643.0,2472.0,2020-09-23,177,227.0,0.05801175568617434,197.42857142857142
1228,Kazakhstan,107529.0,1699.0,102323.0,3507.0,2020-09-23,181,79.0,0.000735225686365748,67.57142857142857
1229,Kyrgyzstan,45630.0,1063.0,41904.0,2663.0,2020-09-23,176,88.0,0.001932282288876097,79.71428571428571
1230,Tajikistan,9475.0,74.0,8244.0,1157.0,2020-09-23,143,43.0,0.00455894826123826,43.42857142857143
1231,Uzbekistan,53275.0,444.0,49649.0,3182.0,2020-09-23,179,590.0,0.011198633387112134,608.5714285714286
