,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct
1455,Armenia,55087.0,1010.0,45528.0,8549.0,2020-10-09,204,614.0,0.011271639160685076
1456,Azerbaijan,41519.0,605.0,39129.0,1785.0,2020-10-09,197,215.0,0.005205306992058789
1457,Georgia,10752.0,72.0,5866.0,4814.0,2020-10-09,193,527.0,0.05154034229828852
1458,Kazakhstan,142945.0,2110.0,131482.0,3007.0,2020-10-09,197,348.0,0.0024404440486125445
1459,Kyrgyzstan,48617.0,1077.0,44097.0,3443.0,2020-10-09,192,275.0,0.005688635141285037
1460,Tajikistan,10137.0,79.0,8959.0,1099.0,2020-10-09,159,40.0,0.003961572744379582
1461,Uzbekistan,60342.0,498.0,57221.0,2623.0,2020-10-09,195,316.0,0.005264385432979024
1462,Armenia,55736.0,1016.0,45771.0,8949.0,2020-10-10,205,649.0,0.011781364024179952
1463,Azerbaijan,41752.0,608.0,39235.0,1909.0,2020-10-10,198,233.0,0.005611888532960796
1464,Georgia,11271.0,78.0,6119.0,5074.0,2020-10-10,194,519.0,0.04827008928571419
1465,Kazakhstan,143280.0,2111.0,131552.0,3031.0,2020-10-10,198,335.0,0.0023435587113924683
1466,Kyrgyzstan,48924.0,1082.0,44227.0,3615.0,2020-10-10,193,307.0,0.00631466359503885
1467,Tajikistan,10180.0,79.0,9006.0,1095.0,2020-10-10,160,43.0,0.004241886159613406
1468,Uzbekistan,60776.0,502.0,57704.0,2570.0,2020-10-10,196,434.0,0.0071923370123627706
1469,Armenia,56451.0,1020.0,45824.0,9607.0,2020-10-11,206,715.0,0.012828333572556305
1470,Azerbaijan,41982.0,609.0,39357.0,2016.0,2020-10-11,199,230.0,0.005508718145238456
1471,Georgia,11794.0,85.0,6327.0,5382.0,2020-10-11,195,523.0,0.04640227131576613
1472,Kazakhstan,143632.0,2113.0,131613.0,3044.0,2020-10-11,199,352.0,0.0024567280848688533
1473,Kyrgyzstan,49230.0,1085.0,44227.0,3918.0,2020-10-11,194,306.0,0.006254598969830827
1474,Tajikistan,10222.0,79.0,9058.0,1085.0,2020-10-11,161,42.0,0.004125736738703312
1475,Uzbekistan,61098.0,505.0,58069.0,2524.0,2020-10-11,197,322.0,0.005298144004212135
1476,Armenia,56821.0,1026.0,45891.0,9904.0,2020-10-12,207,370.0,0.0065543568758745785
1477,Azerbaijan,42104.0,609.0,39404.0,2091.0,2020-10-12,200,122.0,0.0029060073364775008
1478,Georgia,12272.0,93.0,6538.0,5641.0,2020-10-12,196,478.0,0.04052908258436494
1479,Kazakhstan,143740.0,2114.0,131879.0,2952.0,2020-10-12,200,108.0,0.0007519215773643673
1480,Kyrgyzstan,49528.0,1090.0,44522.0,3916.0,2020-10-12,195,298.0,0.006053219581555913
1481,Tajikistan,10260.0,79.0,9103.0,1078.0,2020-10-12,162,38.0,0.0037174721189590088
1482,Uzbekistan,61319.0,509.0,58306.0,2504.0,2020-10-12,198,221.0,0.0036171396772397557
1483,Armenia,57566.0,1032.0,46318.0,10216.0,2020-10-13,208,745.0,0.013111349677056072
1484,Azerbaijan,42381.0,612.0,39468.0,2301.0,2020-10-13,201,277.0,0.006578947368421018
1485,Georgia,12841.0,102.0,6867.0,5872.0,2020-10-13,197,569.0,0.046365710560625883
1486,Kazakhstan,143814.0,2116.0,132055.0,2870.0,2020-10-13,201,74.0,0.0005148184221510643
1487,Kyrgyzstan,49871.0,1092.0,44712.0,4067.0,2020-10-13,196,343.0,0.006925375545146162
1488,Tajikistan,10297.0,79.0,9177.0,1041.0,2020-10-13,163,37.0,0.0036062378167640574
1489,Uzbekistan,61642.0,511.0,58613.0,2518.0,2020-10-13,199,323.0,0.00526753534793456
1490,Armenia,58624.0,1039.0,46713.0,10872.0,2020-10-14,209,1058.0,0.018378904214293224
1491,Azerbaijan,42750.0,616.0,39570.0,2564.0,2020-10-14,202,369.0,0.008706731790188993
1492,Georgia,13521.0,109.0,7159.0,6253.0,2020-10-14,198,680.0,0.052955377307063234
1493,Kazakhstan,144218.0,2141.0,132503.0,2801.0,2020-10-14,202,404.0,0.0028091840849986394
1494,Kyrgyzstan,50201.0,1094.0,44884.0,4223.0,2020-10-14,197,330.0,0.006617072045878469
1495,Tajikistan,10336.0,79.0,9245.0,1012.0,2020-10-14,164,39.0,0.0037875109255123274
1496,Uzbekistan,61950.0,514.0,58951.0,2485.0,2020-10-14,200,308.0,0.004996593231887392
1497,Armenia,59995.0,1046.0,47119.0,11830.0,2020-10-15,210,1371.0,0.02338632641921401
1498,Azerbaijan,43280.0,619.0,39671.0,2990.0,2020-10-15,203,530.0,0.012397660818713518
1499,Georgia,14440.0,113.0,7367.0,6960.0,2020-10-15,199,919.0,0.06796834553657272
1500,Kazakhstan,144328.0,2141.0,132861.0,2633.0,2020-10-15,203,110.0,0.0007627341940672494
1501,Kyrgyzstan,50589.0,1099.0,45080.0,4410.0,2020-10-15,198,388.0,0.007728929702595533
1502,Tajikistan,10374.0,80.0,9317.0,977.0,2020-10-15,165,38.0,0.003676470588235281
1503,Uzbekistan,62278.0,518.0,59291.0,2469.0,2020-10-15,201,328.0,0.005294592413236376
1504,Armenia,61460.0,1056.0,47541.0,12863.0,2020-10-16,211,1465.0,0.02441870155846315
1505,Azerbaijan,43789.0,621.0,39800.0,3368.0,2020-10-16,204,509.0,0.011760628465804057
1506,Georgia,15327.0,124.0,7613.0,7590.0,2020-10-16,200,887.0,0.06142659279778395
1507,Kazakhstan,144761.0,2144.0,133039.0,2613.0,2020-10-16,204,433.0,0.003000110858599747
1508,Kyrgyzstan,51020.0,1103.0,45288.0,4629.0,2020-10-16,199,431.0,0.008519638656624862
1509,Tajikistan,10414.0,80.0,9393.0,941.0,2020-10-16,166,40.0,0.003855793329477608
1510,Uzbekistan,62588.0,520.0,59624.0,2444.0,2020-10-16,202,310.0,0.0049776807219241714
1511,Armenia,63000.0,1067.0,47925.0,14008.0,2020-10-17,212,1540.0,0.02505694760820054
1512,Azerbaijan,44317.0,623.0,39903.0,3791.0,2020-10-17,205,528.0,0.012057822740870972
1513,Georgia,16285.0,128.0,7827.0,8330.0,2020-10-17,201,958.0,0.06250407777125333
1514,Kazakhstan,145019.0,2148.0,133166.0,2637.0,2020-10-17,205,258.0,0.0017822479811551162
1515,Kyrgyzstan,51490.0,1108.0,45509.0,4873.0,2020-10-17,200,470.0,0.009212073696589496
1516,Tajikistan,10455.0,80.0,9457.0,918.0,2020-10-17,167,41.0,0.003937007874015741
1517,Uzbekistan,62809.0,522.0,59756.0,2531.0,2020-10-17,203,221.0,0.003531028312136586
1518,Armenia,64694.0,1081.0,48104.0,15509.0,2020-10-18,213,1694.0,0.026888888888888962
1519,Azerbaijan,44964.0,626.0,40037.0,4301.0,2020-10-18,206,647.0,0.014599363675338983
1520,Georgia,17477.0,136.0,8060.0,9281.0,2020-10-18,202,1192.0,0.07319619281547429
1521,Kazakhstan,145320.0,2149.0,133208.0,2739.0,2020-10-18,206,301.0,0.002075590095091062
1522,Kyrgyzstan,52044.0,1111.0,45736.0,5197.0,2020-10-18,201,554.0,0.01075937075160227
1523,Tajikistan,10493.0,80.0,9511.0,902.0,2020-10-18,168,38.0,0.003634624581539958
1524,Uzbekistan,63124.0,525.0,60080.0,2519.0,2020-10-18,204,315.0,0.005015204827333752
1525,Armenia,65460.0,1091.0,48208.0,16161.0,2020-10-19,214,766.0,0.011840356138127284
1526,Azerbaijan,45295.0,630.0,40144.0,4521.0,2020-10-19,207,331.0,0.007361444711324605
1527,Georgia,18663.0,143.0,8338.0,10182.0,2020-10-19,203,1186.0,0.06786061681066546
1528,Kazakhstan,145473.0,2150.0,133368.0,2710.0,2020-10-19,207,153.0,0.0010528488852188378
1529,Kyrgyzstan,52526.0,1111.0,45863.0,5552.0,2020-10-19,202,482.0,0.009261394204903572
1530,Tajikistan,10533.0,80.0,9563.0,890.0,2020-10-19,169,40.0,0.003812065186314717
1531,Uzbekistan,63523.0,531.0,60604.0,2388.0,2020-10-19,205,399.0,0.006320892212153817
1532,Armenia,66694.0,1101.0,48734.0,16859.0,2020-10-20,215,1234.0,0.018851206843874202
1533,Azerbaijan,45879.0,635.0,40272.0,4972.0,2020-10-20,208,584.0,0.012893255326194897
1534,Georgia,19857.0,158.0,8666.0,11033.0,2020-10-20,204,1194.0,0.06397685259604557
1535,Kazakhstan,145603.0,2155.0,133540.0,2669.0,2020-10-20,208,130.0,0.0008936366198537549
1536,Kyrgyzstan,52910.0,1113.0,46139.0,5658.0,2020-10-20,203,384.0,0.0073106651943799505
1537,Tajikistan,10574.0,80.0,9617.0,877.0,2020-10-20,170,41.0,0.0038925282445647635
1538,Uzbekistan,63831.0,534.0,60910.0,2387.0,2020-10-20,206,308.0,0.0048486375013774285
1539,Armenia,68530.0,1121.0,49219.0,18190.0,2020-10-21,216,1836.0,0.027528713227576773
1540,Azerbaijan,46593.0,642.0,40448.0,5503.0,2020-10-21,209,714.0,0.015562675733995945
1541,Georgia,21208.0,172.0,9003.0,12033.0,2020-10-21,205,1351.0,0.06803646069396185
1542,Kazakhstan,145966.0,2184.0,133703.0,2726.0,2020-10-21,209,363.0,0.0024930804997149725
1543,Kyrgyzstan,53459.0,1118.0,46444.0,5897.0,2020-10-21,204,549.0,0.010376110376110415
1544,Tajikistan,10613.0,80.0,9668.0,865.0,2020-10-21,171,39.0,0.003688292037071994
1545,Uzbekistan,64010.0,534.0,61068.0,2408.0,2020-10-21,207,179.0,0.0028042800520122757
1546,Armenia,70836.0,1131.0,49787.0,19918.0,2020-10-22,217,2306.0,0.03364949657084493
1547,Azerbaijan,47418.0,648.0,40619.0,6151.0,2020-10-22,210,825.0,0.017706522438992955
1548,Georgia,22803.0,178.0,9401.0,13224.0,2020-10-22,206,1595.0,0.075207468879668
1549,Kazakhstan,146288.0,2186.0,133856.0,2797.0,2020-10-22,210,322.0,0.0022059931764930596
1550,Kyrgyzstan,54006.0,1122.0,46726.0,6158.0,2020-10-22,205,547.0,0.01023214051890231
1551,Tajikistan,10653.0,81.0,9724.0,848.0,2020-10-22,172,40.0,0.0037689625930461546
1552,Uzbekistan,64439.0,540.0,61658.0,2241.0,2020-10-22,208,429.0,0.006702077800343709
1553,Armenia,73310.0,1145.0,50276.0,21889.0,2020-10-23,218,2474.0,0.03492574397199166
1554,Azerbaijan,48221.0,656.0,40831.0,6734.0,2020-10-23,211,803.0,0.016934497448226393
1555,Georgia,24562.0,183.0,9751.0,14628.0,2020-10-23,207,1759.0,0.07713897294215677
1556,Kazakhstan,146653.0,2187.0,133956.0,2888.0,2020-10-23,211,365.0,0.0024950782019030893
1557,Kyrgyzstan,54588.0,1126.0,47050.0,6412.0,2020-10-23,206,582.0,0.010776580379957768
1558,Tajikistan,10695.0,81.0,9782.0,832.0,2020-10-23,173,42.0,0.003942551393973481
1559,Uzbekistan,64724.0,542.0,61957.0,2225.0,2020-10-23,209,285.0,0.004422787442387444
1560,Armenia,75523.0,1157.0,50701.0,23665.0,2020-10-24,219,2213.0,0.03018687764288641
1561,Azerbaijan,49013.0,664.0,41051.0,7298.0,2020-10-24,212,792.0,0.016424379419754942
1562,Georgia,26503.0,193.0,10163.0,16147.0,2020-10-24,208,1941.0,0.07902450940477168
1563,Kazakhstan,146982.0,2189.0,134060.0,2988.0,2020-10-24,212,329.0,0.002243390861421224
1564,Kyrgyzstan,55144.0,1130.0,47337.0,6677.0,2020-10-24,207,556.0,0.010185388730123757
1565,Tajikistan,10736.0,81.0,9836.0,819.0,2020-10-24,174,41.0,0.0038335670874241057
1566,Uzbekistan,64923.0,544.0,62033.0,2346.0,2020-10-24,210,199.0,0.0030745936592300183
1567,Armenia,77837.0,1180.0,50908.0,25749.0,2020-10-25,220,2314.0,0.030639672682494012
1568,Azerbaijan,49959.0,671.0,41279.0,8009.0,2020-10-25,213,946.0,0.01930100177503924
1569,Georgia,28431.0,201.0,10767.0,17463.0,2020-10-25,209,1928.0,0.07274648153039287
1570,Kazakhstan,147297.0,2189.0,134117.0,3071.0,2020-10-25,213,315.0,0.0021431195656611557
1571,Kyrgyzstan,55750.0,1134.0,47616.0,7000.0,2020-10-25,208,606.0,0.010989409545916207
1572,Tajikistan,10776.0,81.0,9889.0,806.0,2020-10-25,175,40.0,0.0037257824143070994
1573,Uzbekistan,65307.0,549.0,62509.0,2249.0,2020-10-25,211,384.0,0.0059146989510650005
1574,Armenia,78810.0,1196.0,51162.0,26452.0,2020-10-26,221,973.0,0.012500481776019035
1575,Azerbaijan,50486.0,679.0,41410.0,8397.0,2020-10-26,214,527.0,0.010548649892912154
1576,Georgia,30303.0,215.0,11370.0,18718.0,2020-10-26,210,1872.0,0.06584362139917688
1577,Kazakhstan,147463.0,2190.0,134297.0,3122.0,2020-10-26,214,166.0,0.0011269747516922113
1578,Kyrgyzstan,56170.0,1134.0,47843.0,7193.0,2020-10-26,209,420.0,0.00753363228699544
1579,Tajikistan,10819.0,81.0,9951.0,787.0,2020-10-26,176,43.0,0.003990348923533782
1580,Uzbekistan,65667.0,552.0,62876.0,2239.0,2020-10-26,212,360.0,0.005512425926776698
1581,Armenia,80410.0,1222.0,51814.0,27374.0,2020-10-27,222,1600.0,0.02030199213297812
1582,Azerbaijan,51149.0,688.0,41693.0,8768.0,2020-10-27,215,663.0,0.013132353523749085
1583,Georgia,32127.0,238.0,12632.0,19257.0,2020-10-27,211,1824.0,0.06019206019206025
1584,Kazakhstan,147615.0,2191.0,134431.0,3124.0,2020-10-27,215,152.0,0.0010307670398677082
1585,Kyrgyzstan,56738.0,1136.0,48223.0,7379.0,2020-10-27,210,568.0,0.010112159515755836
1586,Tajikistan,10860.0,81.0,10009.0,770.0,2020-10-27,177,41.0,0.0037896293557631022
1587,Uzbekistan,65881.0,556.0,63044.0,2281.0,2020-10-27,213,214.0,0.0032588667062602994
1588,Armenia,82651.0,1243.0,52508.0,28900.0,2020-10-28,223,2241.0,0.02786966795174739
1589,Azerbaijan,52137.0,699.0,42033.0,9405.0,2020-10-28,216,988.0,0.019316115662085354
1590,Georgia,33858.0,253.0,14829.0,18776.0,2020-10-28,212,1731.0,0.05387991409095161
1591,Kazakhstan,148037.0,2221.0,134675.0,3216.0,2020-10-28,216,422.0,0.0028587880635437823
1592,Kyrgyzstan,57276.0,1138.0,48637.0,7501.0,2020-10-28,211,538.0,0.009482181254185873
1593,Tajikistan,10900.0,82.0,10070.0,748.0,2020-10-28,178,40.0,0.0036832412523020164
1594,Uzbekistan,66141.0,558.0,63323.0,2260.0,2020-10-28,214,260.0,0.0039465096158224355
1595,Armenia,85034.0,1272.0,53257.0,30505.0,2020-10-29,224,2383.0,0.02883207704685975
1596,Azerbaijan,53152.0,708.0,42516.0,9928.0,2020-10-29,217,1015.0,0.019467940234382475
1597,Georgia,35567.0,273.0,16904.0,18390.0,2020-10-29,213,1709.0,0.050475515387796044
1598,Kazakhstan,148479.0,2222.0,134846.0,3480.0,2020-10-29,217,442.0,0.002985740051473673
1599,Kyrgyzstan,57798.0,1139.0,49097.0,7562.0,2020-10-29,212,522.0,0.009113764927718426
1600,Tajikistan,10939.0,82.0,10128.0,729.0,2020-10-29,179,39.0,0.0035779816513761276
1601,Uzbekistan,66392.0,561.0,63581.0,2250.0,2020-10-29,215,251.0,0.0037949229675995344
1602,Armenia,87432.0,1300.0,54316.0,31816.0,2020-10-30,225,2398.0,0.028200484512077573
1603,Azerbaijan,54174.0,718.0,42996.0,10460.0,2020-10-30,218,1022.0,0.01922787477423249
1604,Georgia,37263.0,285.0,19810.0,17168.0,2020-10-30,214,1696.0,0.04768465150279755
1605,Kazakhstan,149066.0,2224.0,134997.0,3818.0,2020-10-30,218,587.0,0.003953421022501402
1606,Kyrgyzstan,58394.0,1142.0,49522.0,7730.0,2020-10-30,213,596.0,0.010311775493961672
1607,Tajikistan,10977.0,82.0,10182.0,713.0,2020-10-30,180,38.0,0.0034738093061523756
1608,Uzbekistan,66628.0,563.0,63864.0,2201.0,2020-10-30,216,236.0,0.0035546451379684374
1609,Armenia,89813.0,1341.0,55317.0,33155.0,2020-10-31,226,2381.0,0.02723259218592733
1610,Azerbaijan,55269.0,730.0,43543.0,10996.0,2020-10-31,219,1095.0,0.0202126481337912
1611,Georgia,38936.0,307.0,22691.0,15938.0,2020-10-31,215,1673.0,0.04489708289724392
1612,Kazakhstan,149699.0,2226.0,135110.0,4193.0,2020-10-31,219,633.0,0.004246441173708204
1613,Kyrgyzstan,58878.0,1144.0,49983.0,7751.0,2020-10-31,214,484.0,0.008288522793437725
1614,Tajikistan,11017.0,82.0,10233.0,702.0,2020-10-31,181,40.0,0.0036439828732806046
1615,Uzbekistan,66932.0,566.0,64235.0,2131.0,2020-10-31,217,304.0,0.004562646334874243
1616,Armenia,92254.0,1363.0,55827.0,35064.0,2020-11-01,227,2441.0,0.027178693507621476
1617,Azerbaijan,56444.0,740.0,44157.0,11547.0,2020-11-01,220,1175.0,0.021259657312417524
1618,Georgia,40727.0,335.0,25104.0,15288.0,2020-11-01,216,1791.0,0.0459985617423464
1619,Kazakhstan,150380.0,2227.0,135301.0,4521.0,2020-11-01,220,681.0,0.004549128584693252
1620,Kyrgyzstan,58878.0,1144.0,49983.0,7751.0,2020-11-01,215,0.0,0.0
1621,Tajikistan,11054.0,82.0,10283.0,689.0,2020-11-01,182,37.0,0.0033584460379414427
1622,Uzbekistan,67156.0,570.0,64466.0,2120.0,2020-11-01,218,224.0,0.0033466802127533057
1623,Armenia,93448.0,1391.0,56466.0,35591.0,2020-11-02,228,1194.0,0.012942528237257944
1624,Azerbaijan,57040.0,753.0,44479.0,11808.0,2020-11-02,221,596.0,0.010559138260931134
1625,Georgia,42579.0,342.0,26800.0,15437.0,2020-11-02,217,1852.0,0.04547351879588479
1626,Kazakhstan,150863.0,2227.0,135535.0,4736.0,2020-11-02,221,483.0,0.0032118632796913626
1627,Kyrgyzstan,59879.0,1155.0,50741.0,7983.0,2020-11-02,216,1001.0,0.01700125683616971
1628,Tajikistan,11096.0,82.0,10337.0,677.0,2020-11-02,183,42.0,0.003799529582051653
1629,Uzbekistan,67254.0,571.0,64466.0,2217.0,2020-11-02,219,98.0,0.0014592888200608556
1630,Armenia,94776.0,1413.0,57599.0,35764.0,2020-11-03,229,1328.0,0.014211112062323394
1631,Azerbaijan,58282.0,768.0,45030.0,12484.0,2020-11-03,222,1242.0,0.021774193548387055
1632,Georgia,44522.0,362.0,28633.0,15527.0,2020-11-03,218,1943.0,0.0456328236924306
1633,Kazakhstan,151321.0,2261.0,135729.0,4991.0,2020-11-03,222,458.0,0.0030358669786494374
1634,Kyrgyzstan,60774.0,1163.0,51815.0,7796.0,2020-11-03,217,895.0,0.014946809398954652
1635,Tajikistan,11139.0,83.0,10389.0,667.0,2020-11-03,184,43.0,0.003875270367700079
1636,Uzbekistan,67553.0,574.0,64815.0,2164.0,2020-11-03,220,299.0,0.004445832218157975
1637,Armenia,97150.0,1448.0,58811.0,36891.0,2020-11-04,230,2374.0,0.02504853549421804
1638,Azerbaijan,59509.0,780.0,45697.0,13032.0,2020-11-04,223,1227.0,0.021052812189012116
1639,Georgia,46817.0,381.0,31170.0,15266.0,2020-11-04,219,2295.0,0.0515475495260771
1640,Kazakhstan,152022.0,2262.0,136038.0,5239.0,2020-11-04,223,701.0,0.00463253613179937
1641,Kyrgyzstan,61309.0,1167.0,52343.0,7799.0,2020-11-04,218,535.0,0.008803106591634524
1642,Tajikistan,11180.0,83.0,10438.0,659.0,2020-11-04,185,41.0,0.0036807612891642805
1643,Uzbekistan,67779.0,577.0,65001.0,2201.0,2020-11-04,221,226.0,0.0033455212943911405
1644,Armenia,99563.0,1476.0,60135.0,37952.0,2020-11-05,231,2413.0,0.02483787956767891
1645,Azerbaijan,60873.0,794.0,46465.0,13614.0,2020-11-05,224,1364.0,0.022920902720596992
1646,Georgia,49218.0,401.0,33459.0,15358.0,2020-11-05,220,2401.0,0.05128478971313832
1647,Kazakhstan,152725.0,2263.0,136275.0,5630.0,2020-11-05,224,703.0,0.004624330688979272
1648,Kyrgyzstan,61309.0,1167.0,52343.0,7799.0,2020-11-05,219,0.0,0.0
1649,Tajikistan,11219.0,83.0,10494.0,642.0,2020-11-05,186,39.0,0.0034883720930232176
1650,Uzbekistan,68009.0,579.0,65254.0,2176.0,2020-11-05,222,230.0,0.0033933814308266808
1651,Armenia,101773.0,1506.0,61782.0,38485.0,2020-11-06,232,2210.0,0.022197000893906305
1652,Azerbaijan,62338.0,811.0,47270.0,14257.0,2020-11-06,225,1465.0,0.024066499104693273
1653,Georgia,51993.0,423.0,37019.0,14551.0,2020-11-06,221,2775.0,0.05638181153236621
1654,Kazakhstan,153547.0,2263.0,136544.0,6052.0,2020-11-06,225,822.0,0.005382222949746218
1655,Kyrgyzstan,61748.0,1170.0,52855.0,7723.0,2020-11-06,220,439.0,0.007160449526170787
1656,Tajikistan,11256.0,83.0,10546.0,627.0,2020-11-06,187,37.0,0.0032979766467600147
1657,Uzbekistan,68139.0,579.0,65333.0,2227.0,2020-11-06,223,130.0,0.0019115117116852431
1658,Armenia,104249.0,1533.0,63258.0,39458.0,2020-11-07,233,2476.0,0.024328652982618104
1659,Azerbaijan,63748.0,824.0,48049.0,14875.0,2020-11-07,226,1410.0,0.022618627482434484
1660,Georgia,54852.0,441.0,39773.0,14638.0,2020-11-07,222,2859.0,0.05498817148462298
1661,Kazakhstan,154321.0,2265.0,136747.0,6637.0,2020-11-07,226,774.0,0.005040801839176323
1662,Kyrgyzstan,62304.0,1172.0,53406.0,7726.0,2020-11-07,221,556.0,0.009004340221545615
1663,Tajikistan,11294.0,83.0,10594.0,617.0,2020-11-07,188,38.0,0.0033759772565742363
1664,Uzbekistan,68367.0,581.0,65550.0,2236.0,2020-11-07,224,228.0,0.0033461013516489224
1665,Armenia,106424.0,1559.0,64179.0,40686.0,2020-11-08,234,2175.0,0.020863509482105247
1666,Azerbaijan,65411.0,840.0,48908.0,15663.0,2020-11-08,227,1663.0,0.02608709292840561
1667,Georgia,57753.0,475.0,42572.0,14706.0,2020-11-08,223,2901.0,0.05288777072850581
1668,Kazakhstan,155220.0,2266.0,136981.0,7072.0,2020-11-08,227,899.0,0.00582551953395849
1669,Kyrgyzstan,62819.0,1177.0,53952.0,7690.0,2020-11-08,222,515.0,0.008265921931176257
1670,Tajikistan,11336.0,83.0,10653.0,600.0,2020-11-08,189,42.0,0.003718788737382628
1671,Uzbekistan,68730.0,585.0,65971.0,2174.0,2020-11-08,225,363.0,0.0053095791829391725
1672,Armenia,107466.0,1580.0,64910.0,40976.0,2020-11-09,235,1042.0,0.009791024580921626
1673,Azerbaijan,66046.0,852.0,49411.0,15783.0,2020-11-09,228,635.0,0.00970784730397023
1674,Georgia,60680.0,499.0,45042.0,15139.0,2020-11-09,224,2927.0,0.0506813498865859
1675,Kazakhstan,155876.0,2266.0,137307.0,7310.0,2020-11-09,228,656.0,0.0042262595026414385
1676,Kyrgyzstan,63390.0,1182.0,54358.0,7850.0,2020-11-09,223,571.0,0.009089606647670223
1677,Tajikistan,11376.0,83.0,10711.0,582.0,2020-11-09,190,40.0,0.003528581510232831
1678,Uzbekistan,69027.0,588.0,66194.0,2245.0,2020-11-09,226,297.0,0.004321257092972486
1679,Armenia,108687.0,1609.0,66835.0,40243.0,2020-11-10,236,1221.0,0.011361733013232067
1680,Azerbaijan,67392.0,867.0,50009.0,16516.0,2020-11-10,229,1346.0,0.020379735335978033
1681,Georgia,63650.0,521.0,47390.0,15739.0,2020-11-10,225,2970.0,0.04894528675016474
1682,Kazakhstan,156451.0,2267.0,137590.0,7660.0,2020-11-10,229,575.0,0.0036888295824886175
1683,Kyrgyzstan,64360.0,1188.0,55306.0,7866.0,2020-11-10,224,970.0,0.01530209812273231
1684,Tajikistan,11417.0,84.0,10763.0,570.0,2020-11-10,191,41.0,0.0036040787623066173
1685,Uzbekistan,69027.0,588.0,66194.0,2245.0,2020-11-10,227,0.0,0.0
1686,Armenia,110548.0,1636.0,68336.0,40576.0,2020-11-11,237,1861.0,0.017122562956011222
1687,Azerbaijan,68594.0,885.0,51007.0,16702.0,2020-11-11,230,1202.0,0.0178359449192782
1688,Georgia,66561.0,566.0,49811.0,16184.0,2020-11-11,226,2911.0,0.04573448546739978
1689,Kazakhstan,157261.0,2267.0,137918.0,7960.0,2020-11-11,230,810.0,0.005177339869991249
1690,Kyrgyzstan,64360.0,1188.0,55306.0,7866.0,2020-11-11,225,0.0,0.0
1691,Tajikistan,11456.0,84.0,10811.0,561.0,2020-11-11,192,39.0,0.0034159586581412604
1692,Uzbekistan,69397.0,591.0,66672.0,2134.0,2020-11-11,228,370.0,0.0053602213626551265
1693,Armenia,112680.0,1668.0,70130.0,40882.0,2020-11-12,238,2132.0,0.01928574013098383
1694,Azerbaijan,70216.0,905.0,51986.0,17325.0,2020-11-12,231,1622.0,0.023646383065574206
1695,Georgia,69681.0,599.0,52169.0,16913.0,2020-11-12,227,3120.0,0.04687429575877777
1696,Kazakhstan,158036.0,2311.0,138309.0,8272.0,2020-11-12,231,775.0,0.004928113136760004
1697,Kyrgyzstan,64887.0,1193.0,55824.0,7870.0,2020-11-12,226,527.0,0.008188315724052098
1698,Tajikistan,11496.0,84.0,10853.0,559.0,2020-11-12,193,40.0,0.0034916201117318746
1699,Uzbekistan,69560.0,593.0,66814.0,2153.0,2020-11-12,229,163.0,0.002348804703373286
1700,Armenia,114383.0,1697.0,72116.0,40570.0,2020-11-13,239,1703.0,0.015113596024139087
1701,Azerbaijan,71580.0,927.0,53001.0,17652.0,2020-11-13,232,1364.0,0.01942577190383954
1702,Georgia,73154.0,636.0,55511.0,17007.0,2020-11-13,228,3473.0,0.049841420186277574
1703,Kazakhstan,158853.0,2314.0,138691.0,8659.0,2020-11-13,232,817.0,0.0051697081677593015
1704,Kyrgyzstan,65454.0,1195.0,56307.0,7952.0,2020-11-13,227,567.0,0.008738268066022403
1705,Tajikistan,11534.0,85.0,10894.0,555.0,2020-11-13,194,38.0,0.0033054975643702633
1706,Uzbekistan,69754.0,594.0,66886.0,2274.0,2020-11-13,230,194.0,0.002788959171937888
1707,Armenia,115855.0,1738.0,74105.0,40012.0,2020-11-14,240,1472.0,0.012869045225252007
1708,Azerbaijan,73429.0,946.0,54049.0,18434.0,2020-11-14,233,1849.0,0.025831237775915117
